usuario,genero,minutos_reproducidos
u01281,Accion,441
u01282,Drama,279
u01283,Comedia,261
u01284,CienciaFiccion,170
u01285,Comedia,361
u01286,Comedia,393
u01287,Drama,260
u01288,Romance,43
u01289,CienciaFiccion,354
u01290,Romance,450
u01291,Drama,136
u01292,CienciaFiccion,456
u01293,Documental,194
u01294,CienciaFiccion,179
u01295,Drama,33
u01296,Drama,486
u01297,Romance,436
u01298,CienciaFiccion,112
u01299,Animacion,300
u01300,Animacion,383
u01301,Animacion,253
u01302,Comedia,13
u01303,Accion,234
u01304,Drama,415
u01305,Documental,177
u01306,Terror,448
u01307,Documental,441
u01308,Drama,57
u01309,Drama,249
u01310,Documental,347
u01311,Documental,494
u01312,Comedia,482
u01313,Documental,172
u01314,Accion,120
u01315,Terror,150
u01316,Animacion,349
u01317,Drama,405
u01318,Romance,442
u01319,CienciaFiccion,1
u01320,Animacion,299
u01321,Animacion,105
u01322,CienciaFiccion,223
u01323,Comedia,22
u01324,Drama,314
u01325,Animacion,460
u01326,Comedia,465
u01327,Drama,302
u01328,Animacion,71
u01329,Comedia,137
u01330,Accion,138
u01331,Documental,46
u01332,Comedia,58
u01333,Animacion,241
u01334,Drama,144
u01335,Comedia,141
u01336,Drama,220
u01337,Terror,274
u01338,CienciaFiccion,82
u01339,Terror,208
u01340,Animacion,434
u01341,Romance,116
u01342,Documental,76
u01343,Romance,369
u01344,CienciaFiccion,387
u01345,Accion,283
u01346,Terror,278
u01347,Animacion,450
u01348,Comedia,260
u01349,Romance,410
u01350,Drama,294
u01351,CienciaFiccion,246
u01352,Comedia,352
u01353,Drama,64
u01354,Accion,70
u01355,Comedia,90
u01356,Romance,406
u01357,Comedia,102
u01358,Documental,26
u01359,Comedia,276
u01360,Accion,494
u01361,Documental,148
u01362,Documental,98
u01363,Comedia,108
u01364,Romance,484
u01365,Accion,353
u01366,Documental,136
u01367,Romance,278
u01368,Comedia,38
u01369,Romance,277
u01370,Terror,266
u01371,Terror,409
u01372,Romance,128
u01373,Romance,487
u01374,Animacion,117
u01375,Romance,229
u01376,Comedia,439
u01377,Terror,141
u01378,Drama,151
u01379,CienciaFiccion,147
u01380,Terror,325
u01381,Romance,433
u01382,Animacion,496
u01383,Romance,493
u01384,Drama,155
u01385,Drama,330
u01386,Documental,71
u01387,CienciaFiccion,452
u01388,Terror,138
u01389,Romance,164
u01390,CienciaFiccion,31
u01391,CienciaFiccion,467
u01392,Drama,323
u01393,CienciaFiccion,444
u01394,CienciaFiccion,14
u01395,Drama,213
u01396,Documental,386
u01397,Documental,145
u01398,Animacion,261
u01399,Accion,32
u01400,Drama,453
u01401,Accion,92
u01402,Terror,423
u01403,Terror,495
u01404,Comedia,143
u01405,Animacion,390
u01406,Animacion,350
u01407,Drama,353
u01408,Animacion,450
u01409,Animacion,369
u01410,Documental,376
u01411,Terror,81
u01412,Documental,312
u01413,Documental,140
u01414,Documental,329
u01415,Comedia,5
u01416,Accion,123
u01417,Terror,334
u01418,Terror,72
u01419,Drama,333
u01420,Romance,411
u01421,Romance,217
u01422,Documental,135
u01423,Accion,124
u01424,Documental,485
u01425,Comedia,488
u01426,Comedia,5
u01427,Accion,104
u01428,Accion,240
u01429,Animacion,198
u01430,Romance,276
u01431,Romance,155
u01432,Terror,143
u01433,Drama,429
u01434,Romance,247
u01435,Animacion,419
u01436,Romance,436
u01437,Accion,427
u01438,Animacion,178
u01439,CienciaFiccion,79
u01440,Comedia,265
u01441,Documental,136
u01442,Accion,204
u01443,Documental,372
u01444,Romance,268
u01445,Comedia,340
u01446,Romance,79
u01447,Terror,142
u01448,Terror,108
u01449,Drama,470
u01450,Documental,22
u01451,Drama,433
u01452,Accion,273
u01453,Comedia,217
u01454,CienciaFiccion,343
u01455,Accion,25
u01456,Terror,175
u01457,CienciaFiccion,114
u01458,Terror,8
u01459,Terror,124
u01460,Comedia,399
u01461,Romance,423
u01462,Comedia,106
u01463,Animacion,22
u01464,Romance,38
u01465,Accion,4
u01466,Terror,361
u01467,Animacion,277
u01468,Documental,418
u01469,Documental,493
u01470,Documental,118
u01471,Terror,308
u01472,Accion,487
u01473,Animacion,102
u01474,Drama,192
u01475,Comedia,107
u01476,Drama,268
u01477,CienciaFiccion,426
u01478,Accion,47
u01479,Comedia,410
u01480,Animacion,89
u01481,Comedia,142
u01482,Animacion,111
u01483,Terror,355
u01484,Documental,183
u01485,Accion,44
u01486,CienciaFiccion,387
u01487,Romance,64
u01488,Animacion,210
u01489,Animacion,335
u01490,Terror,431
u01491,Animacion,232
u01492,Romance,207
u01493,Terror,125
u01494,Terror,112
u01495,Animacion,292
u01496,Accion,94
u01497,Terror,351
u01498,Documental,458
u01499,Documental,223
u01500,Documental,170
u01501,Drama,202
u01502,Romance,328
u01503,CienciaFiccion,406
u01504,Animacion,106
u01505,Terror,139
u01506,Drama,98
u01507,Drama,464
u01508,Documental,428
u01509,CienciaFiccion,51
u01510,Drama,57
u01511,Drama,282
u01512,Comedia,3
u01513,Drama,394
u01514,Animacion,2
u01515,Romance,1
u01516,Documental,331
u01517,Accion,140
u01518,Romance,315
u01519,Terror,27
u01520,Terror,256
u01521,Comedia,421
u01522,CienciaFiccion,68
u01523,Animacion,35
u01524,CienciaFiccion,183
u01525,Accion,65
u01526,Terror,64
u01527,CienciaFiccion,423
u01528,Documental,318
u01529,Documental,126
u01530,Drama,18
u01531,Documental,38
u01532,CienciaFiccion,252
u01533,Accion,25
u01534,Drama,226
u01535,Romance,14
u01536,Drama,494
u01537,Accion,297
u01538,Accion,82
u01539,Terror,125
u01540,Animacion,324
u01541,CienciaFiccion,194
u01542,Romance,39
u01543,Documental,13
u01544,CienciaFiccion,79
u01545,Romance,117
u01546,Romance,287
u01547,Romance,311
u01548,Comedia,61
u01549,Documental,115
u01550,Documental,308
u01551,Terror,19
u01552,Terror,155
u01553,Drama,260
u01554,Drama,46
u01555,Comedia,142
u01556,Documental,323
u01557,CienciaFiccion,36
u01558,Terror,204
u01559,Animacion,382
u01560,Accion,30
u01561,Drama,472
u01562,CienciaFiccion,235
u01563,Comedia,228
u01564,CienciaFiccion,450
u01565,CienciaFiccion,377
u01566,Terror,32
u01567,Accion,485
u01568,Animacion,135
u01569,CienciaFiccion,385
u01570,Drama,380
u01571,Drama,165
u01572,Accion,65
u01573,Animacion,168
u01574,Drama,36
u01575,CienciaFiccion,54
u01576,Animacion,196
u01577,Romance,473
u01578,Romance,14
u01579,CienciaFiccion,348
u01580,CienciaFiccion,210
u01581,Drama,38
u01582,Documental,166
u01583,Romance,199
u01584,Romance,43
u01585,Animacion,190
u01586,CienciaFiccion,70
u01587,Comedia,211
u01588,Animacion,30
u01589,Comedia,247
u01590,Documental,172
u01591,Accion,439
u01592,Terror,433
u01593,Accion,329
u01594,Comedia,156
u01595,Comedia,448
u01596,Drama,44
u01597,Drama,69
u01598,Documental,232
u01599,Romance,114
u01600,Documental,112
u01601,CienciaFiccion,388
u01602,Documental,154
u01603,CienciaFiccion,496
u01604,Romance,278
u01605,Accion,494
u01606,Comedia,80
u01607,Drama,452
u01608,CienciaFiccion,152
u01609,Accion,275
u01610,Animacion,316
u01611,Accion,83
u01612,Comedia,273
u01613,Romance,371
u01614,CienciaFiccion,367
u01615,Drama,156
u01616,Accion,368
u01617,Comedia,346
u01618,CienciaFiccion,73
u01619,Accion,460
u01620,Documental,307
u01621,Comedia,458
u01622,CienciaFiccion,143
u01623,Terror,246
u01624,Drama,135
u01625,Romance,275
u01626,Animacion,310
u01627,Terror,58
u01628,Documental,245
u01629,Documental,213
u01630,Terror,114
u01631,Romance,34
u01632,Comedia,370
u01633,Comedia,40
u01634,Documental,322
u01635,Comedia,261
u01636,Comedia,464
u01637,Terror,341
u01638,Documental,114
u01639,Accion,373
u01640,Romance,379
u01641,Drama,411
u01642,Comedia,71
u01643,Animacion,332
u01644,CienciaFiccion,289
u01645,Drama,398
u01646,Animacion,98
u01647,Animacion,161
u01648,Animacion,178
u01649,Animacion,104
u01650,Documental,235
u01651,Romance,453
u01652,Terror,336
u01653,Documental,82
u01654,CienciaFiccion,140
u01655,Documental,455
u01656,Documental,27
u01657,Documental,161
u01658,Drama,148
u01659,Terror,11
u01660,Animacion,94
u01661,Romance,49
u01662,Animacion,217
u01663,Romance,75
u01664,Drama,103
u01665,Romance,10
u01666,Accion,186
u01667,CienciaFiccion,196
u01668,Terror,493
u01669,Romance,479
u01670,Terror,356
u01671,Comedia,295
u01672,Accion,63
u01673,Comedia,381
u01674,Terror,95
u01675,Comedia,181
u01676,Animacion,8
u01677,Documental,35
u01678,Terror,40
u01679,Drama,359
u01680,Comedia,66
u01681,Drama,148
u01682,Animacion,107
u01683,Documental,310
u01684,Drama,429
u01685,CienciaFiccion,397
u01686,Animacion,185
u01687,Documental,271
u01688,Documental,335
u01689,Animacion,193
u01690,Comedia,244
u01691,Terror,214
u01692,Terror,27
u01693,Romance,431
u01694,Romance,389
u01695,Animacion,294
u01696,Terror,210
u01697,Romance,68
u01698,Terror,103
u01699,Drama,391
u01700,Animacion,11
u01701,Romance,157
u01702,Romance,322
u01703,Accion,367
u01704,Accion,184
u01705,Animacion,428
u01706,CienciaFiccion,368
u01707,Comedia,491
u01708,Drama,412
u01709,Terror,88
u01710,Terror,223
u01711,Terror,173
u01712,Documental,355
u01713,CienciaFiccion,334
u01714,Terror,101
u01715,Drama,181
u01716,Terror,161
u01717,Accion,357
u01718,Animacion,300
u01719,Romance,474
u01720,Comedia,129
u01721,CienciaFiccion,26
u01722,Drama,435
u01723,Comedia,491
u01724,Accion,100
u01725,Animacion,340
u01726,Documental,80
u01727,Comedia,325
u01728,Terror,89
u01729,Drama,63
u01730,Animacion,55
u01731,Documental,301
u01732,Terror,233
u01733,Documental,27
u01734,Terror,201
u01735,Comedia,202
u01736,Animacion,22
u01737,Romance,172
u01738,Terror,230
u01739,Animacion,110
u01740,CienciaFiccion,135
u01741,Accion,118
u01742,Comedia,390
u01743,Animacion,83
u01744,CienciaFiccion,150
u01745,CienciaFiccion,88
u01746,Terror,366
u01747,Comedia,211
u01748,Romance,35
u01749,Accion,352
u01750,Comedia,451
u01751,Drama,226
u01752,Drama,404
u01753,CienciaFiccion,74
u01754,Comedia,318
u01755,Animacion,10
u01756,Comedia,303
u01757,Romance,295
u01758,Documental,408
u01759,Romance,492
u01760,Comedia,240
u01761,Animacion,436
u01762,Romance,224
u01763,Romance,13
u01764,Terror,257
u01765,Documental,372
u01766,Terror,189
u01767,CienciaFiccion,196
u01768,Accion,461
u01769,Documental,201
u01770,Animacion,294
u01771,Animacion,185
u01772,Terror,59
u01773,Documental,27
u01774,Comedia,214
u01775,CienciaFiccion,106
u01776,CienciaFiccion,335
u01777,Comedia,352
u01778,Terror,105
u01779,Documental,491
u01780,Romance,78
u01781,Accion,111
u01782,Romance,475
u01783,Accion,336
u01784,Romance,259
u01785,Accion,58
u01786,Comedia,134
u01787,Comedia,195
u01788,CienciaFiccion,306
u01789,Accion,42
u01790,Animacion,208
u01791,Romance,135
u01792,Drama,347
u01793,Comedia,184
u01794,Documental,320
u01795,Comedia,32
u01796,Terror,146
u01797,Animacion,417
u01798,Drama,36
u01799,Terror,238
u01800,Romance,429
u01801,Comedia,455
u01802,Drama,68
u01803,Terror,340
u01804,Drama,8
u01805,CienciaFiccion,357
u01806,Accion,238
u01807,Terror,347
u01808,CienciaFiccion,310
u01809,Documental,263
u01810,Comedia,171
u01811,Accion,498
u01812,Accion,350
u01813,Drama,283
u01814,Accion,96
u01815,Comedia,403
u01816,Animacion,105
u01817,Accion,341
u01818,CienciaFiccion,91
u01819,Accion,330
u01820,Documental,184
u01821,Accion,445
u01822,Animacion,377
u01823,Animacion,198
u01824,Documental,74
u01825,Documental,193
u01826,Comedia,297
u01827,Comedia,82
u01828,Animacion,258
u01829,Drama,188
u01830,Terror,260
u01831,Terror,375
u01832,Romance,406
u01833,Drama,154
u01834,CienciaFiccion,307
u01835,Documental,373
u01836,Documental,81
u01837,Romance,276
u01838,Animacion,317
u01839,Accion,486
u01840,Comedia,36
u01841,CienciaFiccion,200
u01842,Animacion,276
u01843,Accion,125
u01844,Comedia,142
u01845,Accion,300
u01846,Comedia,365
u01847,Documental,225
u01848,Romance,440
u01849,CienciaFiccion,326
u01850,Animacion,267
u01851,Documental,180
u01852,CienciaFiccion,178
u01853,Terror,192
u01854,Accion,276
u01855,CienciaFiccion,457
u01856,CienciaFiccion,500
u01857,Romance,56
u01858,Accion,290
u01859,Drama,447
u01860,Drama,311
u01861,Drama,344
u01862,CienciaFiccion,141
u01863,Comedia,493
u01864,Romance,324
u01865,Comedia,453
u01866,Terror,370
u01867,Documental,358
u01868,Terror,216
u01869,Romance,348
u01870,Drama,268
u01871,Terror,467
u01872,CienciaFiccion,348
u01873,Drama,459
u01874,Documental,262
u01875,CienciaFiccion,264
u01876,Animacion,99
u01877,Accion,303
u01878,Drama,19
u01879,Animacion,230
u01880,Animacion,280
u01881,Animacion,360
u01882,Animacion,255
u01883,CienciaFiccion,359
u01884,Terror,422
u01885,Terror,302
u01886,Drama,34
u01887,Documental,326
u01888,Romance,26
u01889,Documental,327
u01890,Comedia,6
u01891,Comedia,277
u01892,Comedia,488
u01893,Comedia,22
u01894,Romance,114
u01895,Comedia,392
u01896,Comedia,246
u01897,Documental,476
u01898,Documental,34
u01899,Accion,397
u01900,Terror,321
u01901,Drama,287
u01902,Animacion,453
u01903,Accion,244
u01904,Drama,207
u01905,Comedia,315
u01906,Documental,290
u01907,CienciaFiccion,484
u01908,Accion,176
u01909,Animacion,323
u01910,Comedia,143
u01911,Comedia,48
u01912,Documental,232
u01913,Comedia,369
u01914,Drama,302
u01915,Animacion,487
u01916,CienciaFiccion,344
u01917,Drama,341
u01918,Romance,240
u01919,Animacion,17
u01920,Comedia,239
u01921,Animacion,230
u01922,Animacion,96
u01923,CienciaFiccion,374
u01924,Documental,108
u01925,Accion,307
u01926,Animacion,139
u01927,Drama,4
u01928,Accion,433
u01929,Drama,438
u01930,Comedia,407
u01931,Terror,457
u01932,Terror,198
u01933,Terror,468
u01934,Animacion,308
u01935,Terror,436
u01936,Terror,351
u01937,Accion,145
u01938,Documental,299
u01939,Animacion,336
u01940,Accion,134
u01941,Terror,243
u01942,CienciaFiccion,43
u01943,Documental,402
u01944,Romance,439
u01945,Drama,252
u01946,Comedia,51
u01947,CienciaFiccion,110
u01948,Comedia,251
u01949,Comedia,44
u01950,CienciaFiccion,371
u01951,Terror,334
u01952,Animacion,140
u01953,Animacion,4
u01954,Accion,338
u01955,Romance,342
u01956,Comedia,172
u01957,Documental,349
u01958,Documental,197
u01959,Comedia,31
u01960,Comedia,134
u01961,Romance,186
u01962,Comedia,13
u01963,Terror,160
u01964,Comedia,221
u01965,CienciaFiccion,315
u01966,Animacion,328
u01967,Comedia,217
u01968,Romance,479
u01969,CienciaFiccion,150
u01970,Terror,396
u01971,Accion,87
u01972,Documental,359
u01973,Drama,446
u01974,Animacion,389
u01975,Accion,14
u01976,Animacion,470
u01977,Terror,489
u01978,Terror,431
u01979,Romance,146
u01980,Animacion,26
u01981,Romance,406
u01982,Comedia,307
u01983,Comedia,121
u01984,Drama,64
u01985,CienciaFiccion,465
u01986,Romance,409
u01987,Romance,409
u01988,Terror,36
u01989,Comedia,146
u01990,Drama,294
u01991,CienciaFiccion,349
u01992,Romance,219
u01993,Accion,15
u01994,Animacion,168
u01995,Terror,293
u01996,Accion,2
u01997,Drama,147
u01998,Animacion,128
u01999,CienciaFiccion,458
u02000,Romance,100
u02001,Documental,471
u02002,Drama,303
u02003,Drama,254
u02004,Terror,112
u02005,Romance,344
u02006,Comedia,395
u02007,Terror,326
u02008,CienciaFiccion,40
u02009,Romance,188
u02010,Drama,451
u02011,Accion,428
u02012,CienciaFiccion,463
u02013,Drama,67
u02014,Terror,227
u02015,Drama,493
u02016,Documental,199
u02017,Accion,40
u02018,Romance,305
u02019,Animacion,116
u02020,Accion,390
u02021,Accion,272
u02022,Documental,385
u02023,Romance,385
u02024,Animacion,332
u02025,Terror,195
u02026,Terror,372
u02027,Drama,137
u02028,CienciaFiccion,499
u02029,Documental,431
u02030,Accion,136
u02031,Accion,285
u02032,Documental,383
u02033,Accion,216
u02034,Accion,127
u02035,Documental,306
u02036,Terror,413
u02037,Terror,140
u02038,Drama,454
u02039,Drama,386
u02040,Accion,304
u02041,Accion,397
u02042,Animacion,311
u02043,Documental,1
u02044,Animacion,253
u02045,Accion,411
u02046,Romance,248
u02047,Comedia,437
u02048,Drama,174
u02049,Animacion,142
u02050,Animacion,239
u02051,Comedia,10
u02052,Romance,46
u02053,Drama,184
u02054,Terror,70
u02055,Romance,213
u02056,Animacion,439
u02057,Accion,10
u02058,CienciaFiccion,292
u02059,Romance,12
u02060,Accion,383
u02061,Accion,279
u02062,Terror,121
u02063,Accion,333
u02064,Romance,167
u02065,Comedia,254
u02066,Terror,343
u02067,Accion,59
u02068,Drama,134
u02069,Terror,28
u02070,Comedia,101
u02071,Terror,80
u02072,Drama,204
u02073,Animacion,325
u02074,Accion,154
u02075,Romance,497
u02076,CienciaFiccion,115
u02077,Romance,343
u02078,Animacion,471
u02079,CienciaFiccion,357
u02080,Romance,369
u02081,Comedia,426
u02082,Animacion,359
u02083,Comedia,272
u02084,Drama,182
u02085,Documental,288
u02086,Documental,219
u02087,Drama,296
u02088,Terror,495
u02089,Romance,228
u02090,Animacion,460
u02091,CienciaFiccion,175
u02092,CienciaFiccion,79
u02093,CienciaFiccion,402
u02094,Accion,339
u02095,Romance,198
u02096,Terror,408
u02097,Animacion,204
u02098,Documental,15
u02099,Comedia,476
u02100,Animacion,303
u02101,Animacion,391
u02102,Documental,381
u02103,CienciaFiccion,451
u02104,Accion,325
u02105,Documental,62
u02106,Accion,63
u02107,Documental,1
u02108,Documental,380
u02109,Animacion,345
u02110,Romance,464
u02111,Documental,471
u02112,Accion,33
u02113,Comedia,220
u02114,Drama,314
u02115,Documental,293
u02116,Comedia,180
u02117,Romance,409
u02118,Drama,74
u02119,Documental,489
u02120,Animacion,170
u02121,CienciaFiccion,294
u02122,Terror,387
u02123,CienciaFiccion,42
u02124,Documental,428
u02125,Drama,377
u02126,Drama,279
u02127,Terror,202
u02128,CienciaFiccion,360
u02129,Accion,408
u02130,Documental,273
u02131,Romance,390
u02132,Romance,362
u02133,Romance,394
u02134,Documental,371
u02135,Documental,173
u02136,CienciaFiccion,353
u02137,Terror,201
u02138,Romance,2
u02139,Accion,360
u02140,Accion,417
u02141,Accion,36
u02142,Accion,179
u02143,Animacion,202
u02144,CienciaFiccion,240
u02145,Accion,44
u02146,Accion,134
u02147,Comedia,148
u02148,Documental,316
u02149,Comedia,76
u02150,Romance,328
u02151,Comedia,407
u02152,Accion,344
u02153,Documental,444
u02154,Terror,156
u02155,Documental,122
u02156,Accion,280
u02157,Animacion,152
u02158,Animacion,61
u02159,Documental,168
u02160,CienciaFiccion,156
u02161,Accion,465
u02162,Accion,428
u02163,Romance,387
u02164,Comedia,89
