usuario,genero,minutos_reproducidos
u01283,Animacion,339
u01284,Comedia,54
u01285,Drama,154
u01286,Drama,354
u01287,Accion,80
u01288,CienciaFiccion,485
u01289,Drama,192
u01290,Documental,69
u01291,Documental,324
u01292,CienciaFiccion,442
u01293,Romance,472
u01294,Animacion,2
u01295,Accion,248
u01296,Animacion,295
u01297,Comedia,446
u01298,Comedia,305
u01299,Comedia,436
u01300,Drama,231
u01301,Accion,404
u01302,Terror,318
u01303,Animacion,405
u01304,CienciaFiccion,136
u01305,Romance,480
u01306,Drama,322
u01307,Accion,433
u01308,CienciaFiccion,431
u01309,Romance,5
u01310,Drama,405
u01311,Documental,430
u01312,Comedia,263
u01313,Animacion,49
u01314,Accion,267
u01315,Terror,128
u01316,Comedia,299
u01317,Documental,235
u01318,Comedia,36
u01319,Documental,468
u01320,Comedia,234
u01321,Romance,236
u01322,Terror,311
u01323,Terror,326
u01324,Documental,213
u01325,Documental,441
u01326,Romance,316
u01327,CienciaFiccion,186
u01328,Documental,170
u01329,Drama,314
u01330,Drama,316
u01331,CienciaFiccion,426
u01332,Romance,500
u01333,Terror,232
u01334,Accion,474
u01335,CienciaFiccion,34
u01336,CienciaFiccion,360
u01337,Comedia,487
u01338,Romance,326
u01339,Terror,465
u01340,Drama,454
u01341,CienciaFiccion,379
u01342,Terror,100
u01343,CienciaFiccion,104
u01344,Documental,415
u01345,Documental,488
u01346,Comedia,130
u01347,CienciaFiccion,277
u01348,CienciaFiccion,280
u01349,Accion,419
u01350,Terror,388
u01351,CienciaFiccion,176
u01352,Comedia,173
u01353,Drama,153
u01354,Drama,448
u01355,Accion,88
u01356,Terror,114
u01357,Terror,282
u01358,Accion,361
u01359,Animacion,192
u01360,Comedia,135
u01361,CienciaFiccion,409
u01362,Animacion,77
u01363,Romance,42
u01364,Romance,250
u01365,Terror,393
u01366,Romance,369
u01367,Romance,164
u01368,Drama,431
u01369,Comedia,55
u01370,Documental,101
u01371,Animacion,184
u01372,CienciaFiccion,388
u01373,CienciaFiccion,347
u01374,Animacion,54
u01375,Drama,3
u01376,Terror,437
u01377,Romance,477
u01378,Terror,88
u01379,Animacion,446
u01380,Documental,382
u01381,Animacion,18
u01382,Documental,32
u01383,Documental,373
u01384,Romance,378
u01385,Documental,154
u01386,CienciaFiccion,210
u01387,Documental,381
u01388,Animacion,42
u01389,Terror,17
u01390,Terror,305
u01391,Drama,121
u01392,Romance,192
u01393,Drama,31
u01394,Accion,469
u01395,Comedia,29
u01396,Drama,199
u01397,Accion,416
u01398,Terror,132
u01399,Documental,275
u01400,CienciaFiccion,89
u01401,Comedia,154
u01402,Accion,396
u01403,Terror,113
u01404,CienciaFiccion,102
u01405,CienciaFiccion,182
u01406,Terror,177
u01407,CienciaFiccion,184
u01408,CienciaFiccion,473
u01409,Animacion,240
u01410,Romance,154
u01411,CienciaFiccion,132
u01412,Romance,316
u01413,Animacion,250
u01414,Animacion,213
u01415,Accion,321
u01416,Romance,15
u01417,Animacion,425
u01418,Animacion,6
u01419,Drama,132
u01420,Documental,431
u01421,Accion,319
u01422,Animacion,404
u01423,Drama,77
u01424,Accion,44
u01425,Documental,461
u01426,Drama,306
u01427,Drama,166
u01428,Comedia,280
u01429,Romance,191
u01430,Accion,84
u01431,Accion,461
u01432,Drama,212
u01433,Animacion,333
u01434,Comedia,235
u01435,Documental,398
u01436,CienciaFiccion,132
u01437,Drama,388
u01438,Animacion,352
u01439,Romance,269
u01440,Comedia,131
u01441,Animacion,308
u01442,Drama,446
u01443,Animacion,376
u01444,Documental,69
u01445,Documental,66
u01446,Comedia,354
u01447,Animacion,37
u01448,Terror,447
u01449,Comedia,186
u01450,Animacion,472
u01451,Comedia,75
u01452,Comedia,195
u01453,Comedia,261
u01454,Accion,273
u01455,Animacion,382
u01456,Animacion,62
u01457,Terror,259
u01458,Terror,270
u01459,Romance,104
u01460,Comedia,90
u01461,Comedia,475
u01462,Animacion,83
u01463,Comedia,283
u01464,Comedia,64
u01465,Animacion,70
u01466,Comedia,344
u01467,Drama,173
u01468,Drama,308
u01469,Accion,379
u01470,Animacion,43
u01471,Animacion,158
u01472,Accion,188
u01473,Drama,485
u01474,Drama,111
u01475,Documental,188
u01476,Romance,353
u01477,Comedia,177
u01478,Animacion,194
u01479,Documental,131
u01480,Documental,381
u01481,Animacion,206
u01482,Romance,317
u01483,Comedia,482
u01484,Accion,284
u01485,Animacion,121
u01486,Romance,328
u01487,Drama,229
u01488,Drama,352
u01489,Documental,374
u01490,Accion,33
u01491,Accion,368
u01492,CienciaFiccion,91
u01493,CienciaFiccion,419
u01494,Animacion,47
u01495,Accion,236
u01496,CienciaFiccion,49
u01497,Accion,237
u01498,Drama,202
u01499,Romance,470
u01500,Romance,28
u01501,CienciaFiccion,343
u01502,Animacion,342
u01503,Animacion,279
u01504,Romance,259
u01505,Drama,496
u01506,Drama,125
u01507,CienciaFiccion,149
u01508,Romance,394
u01509,Accion,385
u01510,Drama,300
u01511,Accion,226
u01512,Drama,259
u01513,CienciaFiccion,145
u01514,Drama,331
u01515,CienciaFiccion,425
u01516,Terror,318
u01517,Terror,97
u01518,Terror,19
u01519,CienciaFiccion,213
u01520,Animacion,158
u01521,Romance,334
u01522,Comedia,236
u01523,Animacion,173
u01524,Comedia,267
u01525,Accion,15
u01526,Documental,433
u01527,Animacion,82
u01528,Romance,399
u01529,Romance,355
u01530,Romance,152
u01531,Accion,158
u01532,Drama,204
u01533,Terror,223
u01534,Documental,203
u01535,CienciaFiccion,86
u01536,Romance,51
u01537,Documental,425
u01538,CienciaFiccion,94
u01539,Accion,348
u01540,Animacion,427
u01541,Terror,214
u01542,Accion,194
u01543,Documental,387
u01544,Terror,177
u01545,Drama,188
u01546,Romance,336
u01547,Comedia,303
u01548,Animacion,113
u01549,Animacion,402
u01550,Documental,275
u01551,Comedia,140
u01552,Comedia,296
u01553,Romance,207
u01554,Accion,54
u01555,CienciaFiccion,186
u01556,Documental,278
u01557,Terror,341
u01558,Animacion,347
u01559,Romance,205
u01560,Romance,164
u01561,Accion,77
u01562,Animacion,468
u01563,CienciaFiccion,21
u01564,Romance,440
u01565,Animacion,297
u01566,Drama,430
u01567,Accion,279
u01568,Accion,331
u01569,Animacion,482
u01570,Drama,427
u01571,Drama,138
u01572,Romance,256
u01573,Comedia,79
u01574,Accion,482
u01575,Romance,459
u01576,Documental,443
u01577,Terror,68
u01578,Accion,197
u01579,CienciaFiccion,160
u01580,Comedia,371
u01581,Terror,320
u01582,Animacion,393
u01583,Comedia,101
u01584,CienciaFiccion,72
u01585,Documental,397
u01586,Drama,77
u01587,Romance,101
u01588,Drama,391
u01589,CienciaFiccion,466
u01590,Drama,406
u01591,Romance,270
u01592,CienciaFiccion,432
u01593,CienciaFiccion,84
u01594,Documental,390
u01595,CienciaFiccion,464
u01596,Documental,62
u01597,Comedia,326
u01598,Documental,282
u01599,CienciaFiccion,487
u01600,Drama,383
u01601,Animacion,320
u01602,Terror,393
u01603,Comedia,256
u01604,Comedia,203
u01605,Animacion,66
u01606,Comedia,43
u01607,Terror,386
u01608,Romance,422
u01609,CienciaFiccion,148
u01610,CienciaFiccion,318
u01611,Documental,245
u01612,Accion,452
u01613,Accion,289
u01614,Accion,500
u01615,Drama,410
u01616,CienciaFiccion,133
u01617,Terror,369
u01618,Terror,369
u01619,Romance,475
u01620,Comedia,4
u01621,Documental,433
u01622,Animacion,467
u01623,Documental,348
u01624,Accion,308
u01625,Animacion,114
u01626,Comedia,53
u01627,CienciaFiccion,351
u01628,Accion,84
u01629,Comedia,279
u01630,CienciaFiccion,428
u01631,Drama,355
u01632,Accion,94
u01633,Terror,376
u01634,Drama,13
u01635,CienciaFiccion,161
u01636,Animacion,290
u01637,Animacion,220
u01638,Animacion,309
u01639,CienciaFiccion,260
u01640,Documental,409
u01641,Accion,205
u01642,Romance,15
u01643,Accion,26
u01644,Comedia,414
u01645,Comedia,143
u01646,Documental,49
u01647,Accion,163
u01648,Animacion,399
u01649,Terror,473
u01650,Drama,499
u01651,Terror,54
u01652,Accion,445
u01653,Terror,18
u01654,Drama,467
u01655,Romance,115
u01656,CienciaFiccion,135
u01657,Drama,485
u01658,Terror,163
u01659,Accion,28
u01660,Romance,127
u01661,Romance,29
u01662,Accion,194
u01663,Animacion,280
u01664,Accion,359
u01665,CienciaFiccion,232
u01666,Documental,355
u01667,Drama,408
u01668,Drama,495
u01669,Animacion,200
u01670,Drama,126
u01671,Documental,393
u01672,Drama,300
u01673,Terror,482
u01674,Documental,67
u01675,Animacion,226
u01676,Romance,75
u01677,Animacion,290
u01678,CienciaFiccion,216
u01679,Documental,193
u01680,Documental,336
u01681,Comedia,441
u01682,Documental,76
u01683,Documental,89
u01684,Animacion,500
u01685,CienciaFiccion,12
u01686,Terror,436
u01687,Comedia,216
u01688,Animacion,172
u01689,CienciaFiccion,425
u01690,CienciaFiccion,234
u01691,Accion,486
u01692,Documental,129
u01693,Animacion,231
u01694,Terror,353
u01695,Documental,429
u01696,CienciaFiccion,266
u01697,CienciaFiccion,126
u01698,Terror,475
u01699,Romance,48
u01700,Terror,366
u01701,CienciaFiccion,277
u01702,Drama,60
u01703,CienciaFiccion,181
u01704,Drama,463
u01705,Romance,357
u01706,Animacion,306
u01707,CienciaFiccion,98
u01708,Comedia,430
u01709,Documental,43
u01710,Comedia,450
u01711,Animacion,473
u01712,Drama,473
u01713,Accion,130
u01714,Drama,152
u01715,Terror,108
u01716,CienciaFiccion,344
u01717,Comedia,332
u01718,Drama,126
u01719,Comedia,84
u01720,Drama,397
u01721,Documental,90
u01722,Comedia,205
u01723,Romance,233
u01724,Romance,175
u01725,Comedia,396
u01726,Animacion,187
u01727,Romance,259
u01728,Terror,445
u01729,Drama,278
u01730,Drama,185
u01731,Documental,432
u01732,Comedia,324
u01733,Romance,346
u01734,Documental,110
u01735,Drama,447
u01736,Terror,63
u01737,Documental,32
u01738,Comedia,300
u01739,Documental,296
u01740,Animacion,52
u01741,Terror,221
u01742,Documental,118
u01743,Animacion,466
u01744,Documental,41
u01745,Drama,387
u01746,Comedia,500
u01747,CienciaFiccion,238
u01748,Accion,46
u01749,Documental,61
u01750,Comedia,337
u01751,Accion,326
u01752,Documental,403
u01753,Terror,325
u01754,Terror,260
u01755,Accion,275
u01756,CienciaFiccion,236
u01757,Terror,408
u01758,Comedia,16
u01759,Animacion,55
u01760,Documental,206
u01761,Comedia,335
u01762,Romance,498
u01763,Romance,77
u01764,Comedia,206
u01765,Animacion,14
u01766,Animacion,312
u01767,CienciaFiccion,29
u01768,Comedia,98
u01769,Animacion,293
u01770,Accion,390
u01771,Terror,420
u01772,Drama,291
u01773,Accion,328
u01774,Animacion,325
u01775,Accion,391
u01776,Comedia,101
u01777,Animacion,287
u01778,Accion,185
u01779,Terror,252
u01780,Romance,75
u01781,Comedia,285
u01782,Comedia,118
u01783,Comedia,392
u01784,Terror,46
u01785,Documental,181
u01786,Comedia,38
u01787,Drama,462
u01788,CienciaFiccion,154
u01789,CienciaFiccion,258
u01790,Animacion,183
u01791,Terror,207
u01792,CienciaFiccion,389
u01793,Drama,218
u01794,Romance,38
u01795,Comedia,164
u01796,CienciaFiccion,146
u01797,Romance,139
u01798,Comedia,328
u01799,Romance,216
u01800,Terror,122
u01801,Documental,97
u01802,Comedia,111
u01803,Drama,224
u01804,Accion,378
u01805,Accion,140
u01806,Animacion,394
u01807,Animacion,490
u01808,CienciaFiccion,299
u01809,Accion,297
u01810,CienciaFiccion,97
u01811,Terror,437
u01812,Documental,122
u01813,Romance,226
u01814,Romance,215
u01815,Documental,103
u01816,Terror,341
u01817,Animacion,186
u01818,Animacion,375
u01819,Drama,246
u01820,Drama,403
u01821,Accion,444
u01822,Drama,436
u01823,Terror,419
u01824,Accion,306
u01825,Comedia,327
u01826,CienciaFiccion,81
u01827,Terror,425
u01828,CienciaFiccion,194
u01829,Drama,154
u01830,CienciaFiccion,72
u01831,Terror,158
u01832,Drama,368
u01833,Animacion,300
u01834,Animacion,296
u01835,Animacion,283
u01836,Terror,464
u01837,Terror,374
u01838,Drama,342
u01839,Documental,90
u01840,Comedia,376
u01841,Romance,313
u01842,CienciaFiccion,258
u01843,Romance,251
u01844,Animacion,164
u01845,Documental,396
u01846,Drama,153
u01847,Animacion,327
u01848,Terror,43
u01849,CienciaFiccion,156
u01850,Documental,184
u01851,Animacion,60
u01852,Accion,155
u01853,Romance,37
u01854,Terror,271
u01855,Terror,52
u01856,Drama,92
u01857,Romance,195
u01858,CienciaFiccion,366
u01859,CienciaFiccion,350
u01860,Accion,474
u01861,Romance,410
u01862,Romance,130
u01863,CienciaFiccion,219
u01864,Documental,442
u01865,CienciaFiccion,381
u01866,Comedia,106
u01867,Animacion,276
u01868,Drama,257
u01869,Accion,50
u01870,CienciaFiccion,454
u01871,Terror,413
u01872,Animacion,184
u01873,Comedia,331
u01874,Animacion,197
u01875,Romance,71
u01876,Romance,140
u01877,Documental,222
u01878,Comedia,283
u01879,Animacion,372
u01880,Animacion,396
u01881,Comedia,23
u01882,Drama,401
u01883,Comedia,157
u01884,Comedia,450
u01885,Documental,372
u01886,Documental,482
u01887,CienciaFiccion,411
u01888,Accion,89
u01889,Documental,261
u01890,Documental,239
u01891,Animacion,207
u01892,Animacion,191
u01893,Documental,445
u01894,CienciaFiccion,373
u01895,CienciaFiccion,290
u01896,Terror,375
u01897,Accion,142
u01898,Animacion,429
u01899,Documental,316
u01900,Romance,326
u01901,Animacion,443
u01902,Comedia,270
u01903,Drama,494
u01904,Terror,102
u01905,Accion,156
u01906,Accion,400
u01907,Accion,471
u01908,CienciaFiccion,368
u01909,Comedia,243
u01910,Comedia,338
u01911,Documental,286
u01912,Animacion,464
u01913,Drama,478
u01914,Terror,98
u01915,Comedia,458
u01916,Accion,301
u01917,CienciaFiccion,69
u01918,Terror,344
u01919,Documental,65
u01920,Animacion,271
u01921,Comedia,290
u01922,Accion,282
u01923,Drama,9
u01924,Animacion,457
u01925,Terror,395
u01926,Accion,63
u01927,Comedia,316
u01928,Terror,385
u01929,Comedia,21
u01930,CienciaFiccion,29
u01931,Romance,398
u01932,Drama,367
u01933,Animacion,19
u01934,Accion,489
u01935,Romance,10
u01936,CienciaFiccion,287
u01937,Terror,86
u01938,Terror,234
u01939,Documental,126
u01940,CienciaFiccion,288
u01941,CienciaFiccion,24
u01942,Documental,80
u01943,Animacion,286
u01944,Documental,130
u01945,Comedia,364
u01946,Accion,292
u01947,Romance,124
u01948,Animacion,86
u01949,Romance,276
u01950,Drama,6
u01951,Drama,158
u01952,Drama,56
u01953,Romance,485
u01954,CienciaFiccion,205
u01955,Accion,378
u01956,Accion,242
u01957,Animacion,396
u01958,Comedia,252
u01959,Terror,295
u01960,Documental,261
u01961,Romance,219
u01962,Animacion,360
u01963,Animacion,407
u01964,Animacion,73
u01965,Drama,72
u01966,Animacion,106
u01967,Drama,6
u01968,Drama,362
u01969,CienciaFiccion,96
u01970,Animacion,374
u01971,Drama,350
u01972,Comedia,52
u01973,Drama,337
u01974,Animacion,421
u01975,Drama,220
u01976,Accion,172
u01977,Animacion,208
u01978,Accion,61
u01979,Documental,499
u01980,Accion,478
u01981,Romance,350
u01982,Terror,49
u01983,Accion,443
u01984,CienciaFiccion,153
u01985,Terror,270
u01986,Terror,241
u01987,Comedia,313
u01988,Accion,368
u01989,Drama,321
u01990,Drama,164
u01991,Drama,499
u01992,Animacion,393
u01993,Animacion,98
u01994,Accion,41
u01995,Documental,137
u01996,CienciaFiccion,345
u01997,Comedia,4
u01998,Terror,137
u01999,Terror,317
u02000,Terror,448
u02001,Romance,232
u02002,Comedia,318
u02003,Animacion,34
u02004,Documental,1
u02005,Drama,190
u02006,Documental,187
u02007,Terror,451
u02008,Comedia,34
u02009,Terror,385
u02010,Comedia,395
u02011,Romance,431
u02012,Comedia,304
u02013,Drama,394
u02014,Accion,101
u02015,Animacion,302
u02016,Comedia,31
u02017,Terror,236
u02018,Drama,45
u02019,Accion,133
u02020,Romance,125
u02021,Comedia,1
u02022,Terror,38
u02023,Drama,82
u02024,CienciaFiccion,195
u02025,Romance,329
u02026,Accion,216
u02027,Romance,237
u02028,Comedia,390
u02029,Accion,274
u02030,CienciaFiccion,134
u02031,Terror,275
u02032,CienciaFiccion,294
u02033,Animacion,398
u02034,CienciaFiccion,273
u02035,CienciaFiccion,462
u02036,Romance,55
u02037,Romance,86
u02038,Romance,369
u02039,Terror,376
u02040,Documental,144
u02041,Documental,2
u02042,Romance,213
u02043,CienciaFiccion,132
u02044,Romance,390
u02045,Terror,449
u02046,Accion,136
u02047,Animacion,10
u02048,Comedia,291
u02049,Documental,200
u02050,Romance,442
u02051,Romance,381
u02052,CienciaFiccion,436
u02053,Romance,341
u02054,Drama,106
u02055,CienciaFiccion,42
u02056,Comedia,327
u02057,Accion,369
u02058,CienciaFiccion,144
u02059,Drama,141
u02060,Animacion,323
u02061,Terror,378
u02062,Terror,269
u02063,Drama,472
u02064,Comedia,273
u02065,Drama,327
u02066,Romance,260
u02067,CienciaFiccion,137
u02068,Comedia,232
u02069,Accion,116
u02070,CienciaFiccion,88
u02071,Animacion,238
u02072,Accion,397
u02073,Accion,216
u02074,CienciaFiccion,447
u02075,Drama,270
u02076,Terror,56
u02077,CienciaFiccion,344
u02078,Animacion,175
u02079,CienciaFiccion,432
u02080,Documental,467
u02081,Documental,430
u02082,Comedia,356
u02083,Terror,288
u02084,Terror,265
u02085,Romance,166
u02086,Accion,347
u02087,Animacion,379
u02088,Accion,51
u02089,CienciaFiccion,42
u02090,CienciaFiccion,380
u02091,Drama,145
u02092,Animacion,470
u02093,Accion,19
u02094,Accion,401
u02095,Terror,343
u02096,Drama,254
u02097,Terror,374
u02098,CienciaFiccion,264
u02099,Comedia,231
u02100,Drama,261
u02101,Drama,316
u02102,Accion,20
u02103,CienciaFiccion,274
u02104,Romance,129
u02105,Accion,402
u02106,Animacion,366
u02107,Terror,79
u02108,Comedia,6
u02109,Terror,220
u02110,Documental,324
u02111,CienciaFiccion,488
u02112,Animacion,181
u02113,Animacion,484
u02114,Drama,249
u02115,Animacion,129
u02116,Animacion,58
u02117,Documental,66
u02118,Documental,451
u02119,Documental,343
u02120,Drama,179
u02121,Accion,275
u02122,Comedia,215
u02123,Animacion,432
u02124,CienciaFiccion,499
u02125,CienciaFiccion,254
u02126,Documental,133
u02127,Terror,91
u02128,CienciaFiccion,1
u02129,Terror,249
u02130,Animacion,81
u02131,Terror,11
u02132,Accion,317
u02133,Comedia,38
u02134,Drama,382
u02135,Accion,300
u02136,Drama,197
u02137,Terror,128
u02138,Accion,382
u02139,CienciaFiccion,214
u02140,Romance,334
u02141,Animacion,365
u02142,Documental,350
u02143,Comedia,79
u02144,Romance,245
u02145,Comedia,410
u02146,Comedia,406
u02147,Animacion,387
u02148,CienciaFiccion,245
u02149,Terror,346
u02150,Drama,37
u02151,Animacion,130
u02152,Animacion,257
u02153,Comedia,389
u02154,Romance,470
u02155,CienciaFiccion,357
